38538	22	deny	60	1
16883	22	deny	60	1
2740	22	deny	60	1
49293	22	deny	60	1
55600	22	deny	60	1
1523	22	deny	60	1
22399	22	deny	60	1
55600	22	deny	60	1
59312	22	deny	327	4
50116	22	deny	60	1
33370	22	deny	60	1
32768	22	deny	60	1
34083	22	deny	60	1
56078	22	deny	60	1
21348	22	deny	60	1
55600	22	deny	60	1
51051	22	deny	327	4
50116	22	deny	60	1
55600	22	deny	60	1
13943	22	deny	60	1
33174	22	deny	60	1
16027	22	deny	60	1
36930	22	deny	293	4
26800	22	deny	60	1
30922	22	deny	60	1
12614	22	deny	60	1
48430	22	deny	60	1
26365	22	deny	60	1
40082	22	deny	60	1
50116	22	deny	60	1
35516	22	deny	60	1
35092	22	deny	60	1
56703	22	deny	60	1
50116	22	deny	60	1
54540	22	deny	60	1
3428	22	deny	60	1
52600	22	deny	60	1
13394	23	deny	60	1
34217	23	deny	60	1
56075	23	deny	60	1
10833	23	deny	60	1
27419	23	deny	60	1
61288	23	deny	60	1
24127	23	deny	60	1
34500	23	deny	60	1
44891	23	deny	60	1
44044	23	deny	60	1
61802	23	deny	60	1
34335	23	deny	60	1
19427	23	deny	60	1
7701	23	deny	60	1
18739	23	deny	60	1
50828	23	deny	60	1
13718	23	deny	60	1
10425	23	deny	60	1
35974	23	deny	60	1
1712	23	deny	60	1
29064	23	deny	60	1
62716	23	deny	60	1
34262	23	deny	60	1
46275	23	deny	60	1
12567	23	deny	60	1
63380	23	deny	60	1
61616	23	deny	60	1
346	23	deny	60	1
49847	23	deny	60	1
52944	23	deny	60	1
25328	23	deny	60	1
55586	23	deny	60	1
2525	23	deny	60	1
32701	23	deny	60	1
19579	23	deny	60	1
17811	23	deny	60	1
39809	23	deny	60	1
53704	23	deny	60	1
57677	23	deny	60	1
1968	23	deny	60	1
12616	23	deny	60	1
12616	23	deny	60	1
53669	23	deny	60	1
40120	23	deny	60	1
33589	23	deny	60	1
20953	23	deny	60	1
58897	23	deny	60	1
37826	23	deny	60	1
25579	23	deny	60	1
6122	23	deny	60	1
62580	23	deny	60	1
26311	23	deny	60	1
35058	23	deny	60	1
14331	23	deny	60	1
11228	23	deny	60	1
16168	23	deny	60	1
40108	23	deny	60	1
49834	23	deny	60	1
8508	23	deny	60	1
44886	23	deny	60	1
43076	23	deny	60	1
36551	23	deny	60	1
51232	23	deny	60	1
36258	23	deny	60	1
36258	23	deny	60	1
36258	23	deny	60	1
39661	23	deny	60	1
43025	23	deny	60	1
28825	23	deny	60	1
54173	23	deny	60	1
41970	23	deny	60	1
57860	23	deny	60	1
41210	23	deny	60	1
45202	23	deny	60	1
2991	23	deny	60	1
56800	23	deny	60	1
44293	23	deny	60	1
53389	23	deny	60	1
53389	23	deny	60	1
1262	23	deny	60	1
59476	23	deny	60	1
30373	23	deny	60	1
17173	23	deny	60	1
58193	23	deny	60	1
6872	23	deny	60	1
52359	23	deny	60	1
18203	23	deny	60	1
45424	23	deny	60	1
6141	23	deny	60	1
44889	23	deny	60	1
1646	23	deny	60	1
1646	23	deny	60	1
50079	23	deny	60	1
5476	23	deny	60	1
34636	23	deny	60	1
44611	23	deny	60	1
30149	23	deny	60	1
26192	23	deny	60	1
22547	23	deny	60	1
47513	23	deny	60	1
50265	23	deny	60	1
8903	23	deny	60	1
17676	23	deny	60	1
23763	23	deny	60	1
35450	23	deny	60	1
11842	23	deny	60	1
13414	23	deny	60	1
18203	23	deny	60	1
33183	23	deny	60	1
39873	23	deny	60	1
1262	23	deny	60	1
27860	23	deny	60	1
55653	23	deny	60	1
41499	23	deny	60	1
31991	23	deny	60	1
30179	23	deny	60	1
40095	23	deny	60	1
39996	23	deny	60	1
41848	23	deny	60	1
40116	23	deny	60	1
60112	23	deny	60	1
37014	23	deny	60	1
29895	23	deny	60	1
25233	23	deny	60	1
23798	23	deny	60	1
22094	23	deny	60	1
61332	23	deny	60	1
46218	23	deny	60	1
3512	23	deny	60	1
58962	23	deny	60	1
26092	23	deny	60	1
31675	23	deny	60	1
7087	23	deny	60	1
40598	23	deny	60	1
44344	23	deny	60	1
4581	23	deny	60	1
4581	23	deny	60	1
49734	23	deny	60	1
21213	23	deny	60	1
2049	23	deny	60	1
59483	23	deny	60	1
27908	23	deny	60	1
22975	23	deny	60	1
46149	23	deny	60	1
36453	23	deny	60	1
24110	23	deny	60	1
28370	23	deny	60	1
6817	23	deny	60	1
33416	23	deny	60	1
7524	23	deny	60	1
5538	23	deny	60	1
36237	23	deny	60	1
7655	23	deny	60	1
54351	23	deny	60	1
58371	23	deny	60	1
57538	23	deny	60	1
18088	23	deny	60	1
28367	23	deny	60	1
22125	23	deny	60	1
55444	23	deny	60	1
18224	23	deny	60	1
62143	23	deny	60	1
5132	23	deny	60	1
49286	23	deny	60	1
29734	23	deny	60	1
36665	23	deny	60	1
59796	23	deny	60	1
25589	23	deny	60	1
42361	23	deny	60	1
42108	23	deny	60	1
53362	23	deny	60	1
20743	23	deny	60	1
21419	23	deny	60	1
39230	23	deny	60	1
28429	23	deny	60	1
4438	23	deny	60	1
64438	23	deny	60	1
24281	23	deny	60	1
10933	23	deny	60	1
1262	23	deny	60	1
28435	23	deny	60	1
42731	23	deny	60	1
9494	23	deny	60	1
4419	23	deny	60	1
9494	23	deny	60	1
1044	23	deny	60	1
39516	23	deny	60	1
35833	23	deny	60	1
9494	23	deny	60	1
9494	23	deny	60	1
9018	23	deny	60	1
60239	23	deny	60	1
5450	23	deny	60	1
10438	23	deny	60	1
40099	23	deny	60	1
44923	23	deny	60	1
20409	23	deny	60	1
24288	23	deny	60	1
43868	23	deny	60	1
30274	23	deny	60	1
6661	23	deny	60	1
45051	23	deny	60	1
41165	23	deny	60	1
26937	23	deny	60	1
49159	23	deny	60	1
57148	23	deny	60	1
33786	23	deny	60	1
57500	23	deny	60	1
41381	23	deny	60	1
61559	23	deny	60	1
30797	23	deny	60	1
36963	23	deny	60	1
9743	23	deny	60	1
37701	23	deny	60	1
31613	23	deny	60	1
51163	23	deny	60	1
61681	23	deny	60	1
58884	23	deny	60	1
55022	23	deny	60	1
50783	23	deny	60	1
39351	23	deny	60	1
25348	23	deny	60	1
33528	23	deny	60	1
20170	23	deny	60	1
47396	23	deny	60	1
21459	23	deny	60	1
26333	23	deny	60	1
32727	23	deny	60	1
52200	23	deny	60	1
36227	23	deny	60	1
17532	23	deny	60	1
33595	23	deny	60	1
48755	23	deny	60	1
28364	23	deny	60	1
61314	23	deny	60	1
47348	23	deny	60	1
44059	23	deny	60	1
15341	23	deny	60	1
736	23	deny	60	1
27443	23	deny	60	1
40322	23	deny	60	1
13663	23	deny	60	1
2370	23	deny	60	1
38758	23	deny	60	1
45363	23	deny	60	1
62682	23	deny	60	1
23296	23	deny	60	1
13980	23	deny	60	1
35065	23	deny	60	1
58110	23	deny	60	1
16285	23	deny	60	1
50878	23	deny	60	1
30306	23	deny	60	1
50577	23	deny	60	1
31035	23	deny	60	1
62888	23	deny	60	1
50631	23	deny	60	1
18203	23	deny	60	1
35944	23	deny	60	1
3504	23	deny	60	1
6572	23	deny	60	1
63724	23	deny	60	1
33706	23	deny	60	1
28624	23	deny	60	1
65068	23	deny	60	1
17811	23	deny	60	1
7104	23	deny	60	1
6015	23	deny	60	1
57473	23	deny	60	1
21213	23	deny	60	1
15341	23	deny	60	1
60319	23	deny	60	1
5690	23	deny	60	1
37876	23	deny	60	1
41561	23	deny	60	1
33793	23	deny	60	1
58238	23	deny	60	1
27642	23	deny	60	1
49950	23	deny	60	1
54703	23	deny	60	1
53810	23	deny	60	1
29021	23	deny	60	1
17581	23	deny	60	1
52973	23	deny	60	1
44121	23	deny	60	1
4041	23	deny	60	1
29049	23	deny	60	1
63716	23	deny	60	1
18091	23	deny	60	1
58787	23	deny	60	1
41482	23	deny	60	1
37903	23	deny	60	1
57500	23	deny	60	1
44933	23	deny	60	1
63615	23	deny	60	1
10533	23	deny	60	1
31469	23	deny	60	1
20378	23	deny	60	1
11252	23	deny	60	1
18172	23	deny	60	1
14872	23	deny	60	1
47413	23	deny	60	1
4540	23	deny	60	1
43235	23	deny	60	1
32511	23	deny	60	1
61616	23	deny	60	1
32892	23	deny	60	1
33979	23	deny	60	1
18545	23	deny	60	1
39165	23	deny	60	1
34211	23	deny	60	1
56247	23	deny	60	1
19642	23	deny	60	1
55468	23	deny	60	1
51464	23	deny	60	1
61524	23	deny	60	1
52514	23	deny	60	1
1182	23	deny	60	1
56279	23	deny	60	1
7842	23	deny	60	1
5637	23	deny	60	1
31061	23	deny	60	1
40885	23	deny	60	1
21332	23	deny	60	1
56006	23	deny	60	1
19838	23	deny	60	1
26888	23	deny	60	1
27517	23	deny	60	1
36945	23	deny	60	1
25412	23	deny	60	1
63864	23	deny	60	1
41836	23	deny	60	1
9471	23	deny	60	1
26379	23	deny	60	1
7307	23	deny	60	1
58238	23	deny	60	1
34716	23	deny	60	1
23061	23	deny	60	1
53479	23	deny	60	1
19416	23	deny	60	1
10494	23	deny	60	1
17916	23	deny	60	1
7916	23	deny	60	1
25363	23	deny	60	1
29022	23	deny	60	1
53358	23	deny	60	1
42030	25	deny	74	1
38503	25	deny	60	1
42030	25	deny	74	1
42030	25	deny	74	1
42030	25	deny	74	1
42030	25	deny	74	1
42030	25	deny	74	1
62347	25	deny	291	4
44258	25	deny	74	1
44258	25	deny	74	1
44258	25	deny	74	1
44258	25	deny	74	1
2707	37	deny	60	1
2707	37	deny	60	1
2707	37	deny	60	1
2707	37	deny	60	1
2705	37	deny	60	1
2705	37	deny	60	1
2705	37	deny	60	1
2705	37	deny	60	1
2704	37	deny	60	1
2704	37	deny	60	1
2704	37	deny	60	1
2704	37	deny	60	1
65228	53	deny	88	1
65228	53	deny	88	1
65228	53	deny	88	1
65228	53	deny	88	1
65228	53	deny	88	1
52232	53	deny	71	1
62792	53	deny	88	1
63346	53	deny	75	1
62792	53	deny	88	1
62792	53	deny	88	1
62792	53	deny	88	1
62792	53	deny	88	1
63345	53	deny	75	1
63344	53	deny	73	1
63343	53	deny	74	1
63342	53	deny	72	1
41916	53	deny	60	1
65494	53	deny	88	1
63341	53	deny	77	1
65494	53	deny	88	1
65494	53	deny	88	1
63340	53	deny	84	1
65494	53	deny	88	1
65494	53	deny	88	1
60196	53	deny	88	1
60196	53	deny	88	1
60196	53	deny	88	1
60196	53	deny	88	1
60196	53	deny	88	1
68	67	deny	346	1
40394	67	deny	60	1
36484	67	deny	60	1
68	67	deny	594	1
68	67	deny	346	1
68	67	deny	594	1
68	67	deny	346	1
68	67	deny	346	1
68	67	deny	346	1
56874	67	deny	60	1
47827	67	deny	60	1
53902	67	deny	60	1
40308	67	deny	60	1
42223	67	deny	60	1
36893	67	deny	60	1
68	67	deny	594	1
45654	67	deny	60	1
55248	67	deny	60	1
35644	67	deny	60	1
39839	67	deny	60	1
68	67	deny	594	1
60223	67	deny	60	1
67	68	deny	346	1
67	68	deny	346	1
57387	70	deny	60	1
46516	80	deny	60	1
21522	80	deny	60	1
12604	80	deny	60	1
21606	80	deny	60	1
6666	80	deny	60	1
60000	80	deny	60	1
59059	80	deny	62	1
11643	81	deny	60	1
35268	81	deny	60	1
34485	81	deny	60	1
25469	81	deny	60	1
43332	81	deny	60	1
64649	81	deny	60	1
20168	81	deny	60	1
63814	81	deny	60	1
10354	81	deny	60	1
12221	81	deny	60	1
47030	81	deny	60	1
15274	81	deny	60	1
9659	81	deny	60	1
58022	88	deny	60	1
